review_text,sentiment_label,sentiment_score,identified_theme
BoA Greqt Ethiopian bank.,NEGATIVE,0.8457719683647156,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",NEGATIVE,0.9994600415229797,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Almost better compared to cbe where it is not qualified for,NEGATIVE,0.9741678237915039,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
what awesome apps. it is very simple to use and more much important apps.,POSITIVE,0.9998214840888977,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Wonderfull app,POSITIVE,0.9998815059661865,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
i can't use this app why?,NEGATIVE,0.9993101358413696,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,NEGATIVE,0.9997013211250305,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Wow,POSITIVE,0.999592125415802,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,NEGATIVE,0.9998133778572083,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,NEGATIVE,0.9959415793418884,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Good app,POSITIVE,0.9998493194580078,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",NEGATIVE,0.9916398525238037,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
It has good features but sometimes it doesn't work...0,NEGATIVE,0.9956711530685425,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Very poor proformance,NEGATIVE,0.9998043179512024,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
It's not opening. Really frustrating,NEGATIVE,0.9997020363807678,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Verry Amazing App from all IB,POSITIVE,0.9997394680976868,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Not working on this days,NEGATIVE,0.9972773194313049,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Thank you BoA,POSITIVE,0.9998399019241333,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
best banking app in the wworld,POSITIVE,0.999572217464447,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Nice app and it's easy to use,POSITIVE,0.999751627445221,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",NEGATIVE,0.9992678761482239,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
This is help full i like ittttt,POSITIVE,0.9977995753288269,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
The is not functional at all?,NEGATIVE,0.9997331500053406,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Best bank,POSITIVE,0.9997438788414001,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Make it easy and convienient to use and perfect for all to high prefrence and choice.,POSITIVE,0.9997236132621765,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,NEGATIVE,0.6970561146736145,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
I have been using this app for two years.It is amazing.,POSITIVE,0.9998595714569092,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Good 👍,POSITIVE,0.9998576641082764,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Sad experience,NEGATIVE,0.9990687966346741,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Always do update and that is annoying,NEGATIVE,0.9994439482688904,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"Best app, somehow waiting a few minutes",NEGATIVE,0.6387032866477966,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
I can't dijitalize my atm in the apollo app on my phone,NEGATIVE,0.9946038126945496,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Whenever I try to sign in app close please fixed it out,NEGATIVE,0.9976609945297241,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Beter,POSITIVE,0.6771957278251648,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Boa,NEGATIVE,0.7410509586334229,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,NEGATIVE,0.9979276657104492,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Aadan Axmed Barkhadle,POSITIVE,0.6127505898475647,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
😡😡😡🤬🤬🤬,NEGATIVE,0.6970561146736145,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Horrible customer service and app crashes Horrible!!,NEGATIVE,0.9997913241386414,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
I love it,POSITIVE,0.9998799562454224,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,NEGATIVE,0.9985793828964233,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Good🙏,NEGATIVE,0.6970561146736145,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Like to much,POSITIVE,0.9997984766960144,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Thank you,POSITIVE,0.9998352527618408,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Perfect,POSITIVE,0.9998517036437988,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
The best of best,POSITIVE,0.9998393058776855,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,NEGATIVE,0.901660144329071,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Boa,NEGATIVE,0.7410509586334229,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Great 👍,POSITIVE,0.9997692704200745,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Fast and suitable for the customers.,POSITIVE,0.9997920393943787,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Good app and helpful,POSITIVE,0.9998565912246704,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",NEGATIVE,0.9978498220443726,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,NEGATIVE,0.9992759823799133,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
It doesn't work at all.,NEGATIVE,0.9997771382331848,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
this app is not available,NEGATIVE,0.9997593760490417,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Wow what amazing,POSITIVE,0.9998555183410645,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
love it,POSITIVE,0.9998753070831299,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,NEGATIVE,0.9733066558837891,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Lemn embi yilal??,NEGATIVE,0.9906971454620361,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Good,POSITIVE,0.9998161196708679,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
It's useless app downgraded.,NEGATIVE,0.9998070597648621,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,NEGATIVE,0.7652336359024048,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Nice,POSITIVE,0.9998552799224854,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,NEGATIVE,0.9997933506965637,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
አይሰራም ሼም ነው፤,NEGATIVE,0.8616324663162231,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Not that much bad,POSITIVE,0.9988158941268921,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Fine,POSITIVE,0.9998335838317871,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
The dirtiest application ever seen...,NEGATIVE,0.995487630367279,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Nic ap,POSITIVE,0.9873362183570862,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
The forest app ever,POSITIVE,0.9840953946113586,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",NEGATIVE,0.9967040419578552,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Bank of abissena,POSITIVE,0.9480118751525879,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Good,POSITIVE,0.9998161196708679,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"Easy and sooo simple to use it, also its easy to stole someones money using the app",NEGATIVE,0.9888866543769836,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
GOOD,POSITIVE,0.9998161196708679,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
The worst banking app ever. Never works!,NEGATIVE,0.9998007416725159,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Poorly functioning app,NEGATIVE,0.999775230884552,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Very nice,POSITIVE,0.9998563528060913,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Your system is the worst you should do better😡😡😡😡😡😡,NEGATIVE,0.9998007416725159,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,NEGATIVE,0.9997615218162537,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",POSITIVE,0.9543284177780151,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",NEGATIVE,0.9997000694274902,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,NEGATIVE,0.9941067695617676,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
It doesn't work on my 2 devices A05 and A34 😡,NEGATIVE,0.9996792078018188,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
It's better to say I don't use boa rather than pulling your phone out and opening this app,NEGATIVE,0.9981752634048462,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
My attention is very important because it will be the most difficult time for me,POSITIVE,0.992617666721344,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",NEGATIVE,0.9998001456260681,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,POSITIVE,0.8064287900924683,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,NEGATIVE,0.9997996687889099,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
exellent digital transaction of money,NEGATIVE,0.9944479465484619,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,NEGATIVE,0.9997497200965881,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Great,POSITIVE,0.9998630285263062,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
👏👏👏,NEGATIVE,0.6970561146736145,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Money,POSITIVE,0.9659327268600464,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
It needs more improvment,NEGATIVE,0.998616099357605,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Hey Google,POSITIVE,0.9950044751167297,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
ab,POSITIVE,0.9603197574615479,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Ademtahir,POSITIVE,0.9930111765861511,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
✌️✌️,NEGATIVE,0.6970561146736145,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Please this app on my android phone,POSITIVE,0.6488653421401978,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
GOAT 🐐 🐐,NEGATIVE,0.9337345957756042,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",NEGATIVE,0.9994460940361023,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
Fast and reliable,POSITIVE,0.9998595714569092,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",NEGATIVE,0.9998020529747009,"Account Access Issues, Feature Requests, User Interface & Experience, Transaction Performance, Customer Support"
